frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19
11200,,,(1058!932),(1731!683),(1193!171),,,,,(1416!662),(1325!884),,,(1238!941),(1359!577),(121!1279),,,,
11201,,,(1058!932),(1731!683),(1193!171),,,,,(1416!662),(1325!884),,,(1238!942),(1361!581),(119!1279),,,,
11202,,,(1058!932),(1731!683),(1193!171),,,,,(1416!662),(1324!884),,,(1237!941),(1361!581),(119!1277),,,,
11203,,,(1058!932),(1732!683),(1193!171),,,,,(1416!662),(1324!883),,,(1237!942),(1358!577),(119!1275),,,,
11204,,,(1052!932),(1731!683),(1193!171),,,,,(1416!657),(1324!888),,,(1237!942),(1360!581),(117!1273),,,,
11205,,,(1058!932),(1731!683),(1192!171),,,,,(1416!659),(1324!883),,,(1237!942),(1358!577),(116!1270),,,,
11206,,,(1057!932),(1731!683),(1193!171),,,,,(1416!658),(1324!883),,,(1237!942),(1360!582),(115!1269),,,,
11207,,,(1058!932),(1731!683),(1192!172),,,,,(1416!658),(1324!883),,,(1238!942),(1360!582),(113!1265),,,,
11208,,,(1058!932),(1731!683),(1192!171),,,,,(1416!657),(1324!884),,,(1238!942),(1360!582),(111!1262),,,,
11209,,,(1058!932),(1731!683),(1193!171),,,,,(1416!658),(1324!883),,,(1237!942),(1360!582),(110!1259),,,,
11210,,,(1058!932),(1731!683),(1193!172),,,,,(1416!657),(1325!883),,,(1238!942),(1360!582),(108!1258),,,,
11211,,,(1058!932),(1731!683),(1193!171),,,,,(1417!661),(1326!883),,,(1237!942),(1360!581),(106!1256),,,,
11212,,,(1058!932),(1731!683),(1193!171),,,,,(1417!662),(1326!883),,,(1237!942),(1360!581),(103!1253),,,,
11213,,,(1049!932),(1732!683),(1193!171),,,,,(1416!658),(1326!883),,,(1237!942),(1358!577),(100!1250),,,,
11214,,,(1058!932),(1732!683),(1193!171),,,,,(1417!659),(1325!883),,,(1238!942),(1360!582),(97!1248),,,,
11215,,,(1058!932),(1731!683),(1193!171),,,,,(1416!662),(1324!888),,,(1237!941),(1360!581),(95!1247),,,,
11216,,,(1058!932),(1731!683),(1193!171),,,,,(1417!662),(1324!888),,,(1237!941),(1360!581),(92!1245),,,,
11217,,,(1058!932),(1731!683),(1192!171),,,,,(1416!662),(1325!883),,,(1237!941),(1359!581),(89!1242),,,,
11218,,,(1058!932),(1731!683),(1192!171),,,,,(1416!662),(1324!888),,,(1237!941),(1358!577),(86!1239),,,,
11219,,,(1059!932),(1731!683),(1192!171),,,,,(1416!662),(1325!883),,,(1237!941),(1360!581),(84!1238),,,,
11220,,,(1058!932),(1731!684),(1192!171),,,,,(1416!662),(1325!883),,,(1237!941),(1360!581),(83!1236),,,,
11221,,,(1058!932),(1749!628),(1192!171),,,,,(1420!662),(1325!883),,,(1237!942),(1358!577),(80!1233),,,,
11222,,,(1050!932),(1749!362),(1192!171),,,,,(1420!661),(1325!883),,,(1237!942),(1358!577),(77!1230),,,,
11223,,,(1058!932),(1780!117),(1192!171),,,,,(1416!659),(1325!883),,,(1237!941),(1360!581),(74!1228),,,,
11224,,,(1058!933),(1780!77),(1192!171),,,,,(1416!659),(1324!883),,,(1237!941),(1358!578),(71!1226),,,,
11225,,,(1058!933),(1780!116),(1192!171),,,,,(1417!661),(1321!883),,,(1237!942),(1361!582),(69!1225),,,,
11226,,,(1058!933),(1780!112),(1192!171),,,,,(1416!662),(1325!883),,,(1237!941),(1359!582),(68!1224),,,,
11227,,,(1059!933),(1780!117),(1192!171),,,,,(1416!661),(1326!883),,,(1237!942),(1359!578),(66!1221),,,,
11228,,,(1058!933),(1780!117),(1192!171),,,,,(1417!661),(1326!883),,,(1237!942),(1359!578),(64!1217),,,,
11229,,,(1058!933),(1780!113),(1192!171),,,,,(1420!661),(1326!883),,,(1237!942),(1358!578),(63!1214),,,,
11230,,,(1058!933),(1780!113),(1192!171),,,,,(1416!661),(1326!883),,,(1237!942),(1358!578),(63!1210),,,,
11231,,,(1058!932),(1780!118),(1192!171),,,,,(1420!661),(1326!883),,,(1237!942),(1359!578),(61!1206),,,,
11232,,,(1058!933),(1780!118),(1192!171),,,,,(1416!661),(1326!883),,,(1237!942),(1361!580),(59!1201),,,,
11233,,,(1058!933),(1779!118),(1192!172),,,,,(1416!658),(1325!883),,,(1236!941),(1359!577),(60!1202),,,,
11234,,,(1058!933),(1779!118),(1192!172),,,,,(1416!658),(1325!883),,,(1236!942),(1361!580),(58!1196),,,,
11235,,,(1058!933),(1780!114),(1192!171),,,,,(1416!661),(1325!883),,,(1237!942),(1361!581),(56!1195),,,,
11236,,,(1058!933),(1780!112),(1193!171),,,,,(1417!657),(1325!883),,,(1238!942),(1361!582),(55!1191),,,,
11237,,,(1048!933),(1780!111),(1192!170),,,,,(1420!662),(1325!883),,,(1238!942),(1361!582),(55!1188),,,,
11238,,,(1058!932),(1779!115),(1192!171),,,,,(1417!657),(1324!883),,,(1237!942),(1361!581),(55!1185),,,,
11239,,,(1047!933),(1780!73),(1192!171),,,,,(1416!659),(1325!888),,,(1237!942),(1361!582),(54!1181),,,,
11240,,,(1058!933),(1749!361),(1192!171),,,,,(1416!657),(1324!883),,,(1237!942),(1361!581),(54!1180),,,,
11241,,,(1057!933),(1708!522),(1192!171),,,,,(1416!657),(1325!888),,,(1238!942),(1361!582),(52!1178),,,,
11242,,,(1047!932),(1740!701),(1193!171),,,,,(1416!657),(1325!888),,,(1237!942),(1360!582),(50!1175),,,,
11243,,,(1048!932),(1740!700),(1192!170),,,,,(1417!657),(1325!888),,,(1237!941),(1358!577),(48!1173),,,,
11244,,,(1058!932),(1750!667),(1192!170),,,,,(1416!657),(1325!883),,,(1237!942),(1361!582),(47!1169),,,,
11245,,,(1059!932),(1751!669),(1192!171),,,,,(1416!657),(1323!888),,,(1237!941),(1359!577),(47!1167),,,,
11246,,,(1059!932),(1751!667),(1193!171),,,,,(1416!657),(1319!888),,,(1237!941),(1361!582),(46!1166),,,,
11247,,,(1058!932),(1751!664),(1192!172),,,,,(1416!657),(1325!883),,,(1237!942),(1361!582),(45!1165),,,,
11248,,,(1058!932),(1751!660),(1192!172),,,,,(1417!657),(1324!883),,,(1236!942),(1360!582),(45!1161),,,,
11249,,,(1058!932),(1747!664),(1192!171),,,,,(1416!657),(1324!883),,,(1237!942),(1361!581),(45!1157),,,,
11250,,,(1058!932),(1741!666),(1192!171),,,,,(1416!657),(1325!883),,,(1237!941),(1360!577),(45!1154),,,,
11251,,,(1058!932),(1748!709),(1193!171),,,,,(1416!657),(1323!888),,,(1236!942),(1360!577),(44!1151),,,,
11252,,,(1047!932),(1751!652),(1193!171),,,,,(1416!657),(1324!883),,,(1237!942),(1359!577),(44!1149),,,,
11253,,,(1052!932),(1751!652),(1193!171),,,,,(1416!657),(1324!883),,,(1237!942),(1361!581),(43!1145),,,,
11254,,,(1058!932),(1751!661),(1193!171),,,,,(1416!657),(1324!883),,,(1237!941),(1359!577),(43!1142),,,,
11255,,,(1057!932),(1742!669),(1193!171),,,,,(1417!657),(1324!883),,,(1238!941),(1359!577),(44!1141),,,,
11256,,,(1050!932),(1742!672),(1193!172),,,,,(1417!657),(1325!883),,,(1238!942),(1359!577),(44!1139),,,,
11257,,,(1058!932),(1743!670),(1193!172),,,,,(1416!657),(1325!883),,,(1238!942),(1359!577),(45!1137),,,,
11258,,,(1057!932),(1753!719),(1193!171),,,,,(1416!657),(1322!883),,,(1238!942),(1359!577),(46!1134),,,,
11259,,,(1047!932),(1754!716),(1193!171),,,,,(1416!657),(1325!883),,,(1237!941),(1360!577),(45!1130),,,,
11260,,,(1057!932),(1749!713),(1193!171),,,,,(1416!657),(1325!883),,,(1237!942),(1361!577),(45!1126),,,,
11261,,,(1046!932),(1754!714),(1193!171),,,,,(1416!657),(1324!888),,,(1237!941),(1361!577),(47!1122),,,,
11262,,,(1057!932),(1751!667),(1193!172),,,,,(1416!657),(1324!888),,,(1237!941),(1361!577),(49!1117),,,,
11263,,,(1057!932),(1751!667),(1193!172),,,,,(1416!657),(1324!888),,,(1237!942),(1359!577),(51!1112),,,,
11264,,,(1058!932),(1719!554),(1193!171),,,,,(1417!657),(1325!883),,,(1238!941),(1360!577),(52!1109),,,,
11265,,,(1058!932),(1717!557),(1193!171),,,,,(1416!657),(1325!883),,,(1238!942),(1362!577),(48!1106),,,,
11266,,,(1058!932),(1717!558),(1192!172),,,,,(1416!657),(1323!888),,,(1238!941),(1361!577),(47!1101),,,,
11267,,,(1058!932),(1717!561),(1193!171),,,,,(1417!657),(1326!883),,,(1238!942),(1361!577),(48!1098),,,,
11268,,,(1057!931),(1749!359),(1193!171),,,,,(1417!657),(1326!884),,,(1238!942),(1359!577),(50!1095),,,,
11269,,,(1058!932),(1780!111),(1193!171),,,,,(1417!657),(1326!884),,,(1238!941),(1359!577),(51!1091),,,,
11270,,,(1058!931),(1780!78),(1193!171),,,,,(1417!657),(1326!884),,,(1238!941),(1361!577),(51!1089),,,,
11271,,,(1057!932),(1780!77),(1193!172),,,,,(1417!657),(1326!884),,,(1237!941),(1359!577),(49!1091),,,,
11272,,,(1057!932),(1780!77),(1192!172),,,,,(1416!657),(1326!884),,,(1237!942),(1361!577),(51!1085),,,,
11273,,,(1057!932),(1780!77),(1193!172),,,,,(1416!657),(1326!884),,,(1237!942),(1362!577),(53!1083),,,,
11274,,,(1046!932),(1780!77),(1193!171),,,,,(1416!657),(1326!884),,,(1237!942),(1359!577),(53!1079),,,,
11275,,,(1057!932),(1780!73),(1192!171),,,,,(1416!657),(1326!883),,,(1237!942),(1361!577),(53!1077),,,,
11276,,,(1046!932),(1780!77),(1192!171),,,,,(1416!657),(1326!883),,,(1237!942),(1360!577),(54!1076),,,,
11277,,,(1046!932),(1780!73),(1192!171),,,,,(1416!657),(1325!888),,,(1237!941),(1361!577),(54!1076),,,,
11278,,,(1057!932),(1779!77),(1193!171),,,,,(1417!657),(1326!883),,,(1237!942),(1361!577),(54!1075),,,,
11279,,,(1058!932),(1780!77),(1193!171),,,,,(1417!657),(1326!883),,,(1237!942),(1361!582),(55!1075),,,,
11280,,,(1058!932),(1780!77),(1192!171),,,,,(1417!657),(1326!883),,,(1237!942),(1360!577),(54!1073),,,,
11281,,,(1058!932),(1780!77),(1193!171),,,,,(1417!657),(1327!883),,,(1237!942),(1362!582),(54!1074),,,,
11282,,,(1058!932),(1780!111),(1193!171),,,,,(1417!657),(1323!888),,,(1237!942),(1359!577),(54!1074),,,,
11283,,,(1058!932),(1780!109),(1192!171),,,,,(1417!657),(1323!888),,,(1237!941),(1360!577),(53!1073),,,,
11284,,,(1057!932),(1780!109),(1192!171),,,,,(1417!657),(1325!884),,,(1237!941),(1361!577),(52!1073),,,,
11285,,,(1057!932),(1779!124),(1192!171),,,,,(1416!657),(1323!888),,,(1237!941),(1361!577),(52!1072),,,,
11286,,,(1056!932),(1780!117),(1192!171),,,,,(1416!657),(1323!888),,,(1237!941),(1361!581),(53!1071),,,,
11287,,,(1057!932),(1780!110),(1192!172),,,,,(1417!657),(1324!884),,,(1237!941),(1360!577),(53!1070),,,,
11288,,,(1048!932),(1780!110),(1193!171),,,,,(1416!657),(1324!884),,,(1237!941),(1361!581),(54!1069),,,,
11289,,,(1047!932),(1780!111),(1192!171),,,,,(1417!657),(1324!884),,,(1237!941),(1360!577),(55!1068),,,,
11290,,,(1048!933),(1779!119),(1193!171),,,,,(1417!657),(1323!889),,,(1237!941),(1361!582),(55!1072),,,,
11291,,,(1048!933),(1780!77),(1192!171),,,,,(1417!657),(1324!884),,,(1238!941),(1361!582),(56!1065),,,,
11292,,,(1048!933),(1780!78),(1193!171),,,,,(1416!657),(1323!888),,,(1237!942),(1365!582),(55!1064),,,,
11293,,,(1048!933),(1780!111),(1193!171),,,,,(1417!657),(1324!885),,,(1238!942),(1362!577),(56!1063),,,,
11294,,,(1058!933),(1780!78),(1193!171),,,,,(1417!657),(1323!885),,,(1238!942),(1361!577),(55!1062),,,,
11295,,,(1058!933),(1181!263),(1192!171),,,,,(1416!657),(1323!885),,,(1237!942),(1361!577),(54!1060),,,,
11296,,,(1058!933),(1181!263),(1192!172),,,,,(1417!657),(1321!884),,,(1237!941),(1361!582),(55!1060),,,,
11297,,,(1048!933),(1181!263),(1192!171),,,,,(1416!657),(1322!884),,,(1237!941),(1361!582),(54!1057),,,,
11298,,,(1058!933),(1181!263),(1192!172),,,,,(1416!657),(1322!884),,,(1237!941),(1361!582),(55!1055),,,,
11299,,,(1048!933),(1184!263),(1192!171),,,,,(1416!657),(1323!884),,,(1237!941),(1361!582),(54!1052),,,,
11300,,,(1058!933),(1184!263),(1192!171),,,,,(1416!657),(1323!885),,,(1237!941),(1359!577),(54!1055),,,,
11301,,,(1058!932),(1181!263),(1192!171),,,,,(1417!657),(1322!884),,,(1237!941),(1361!577),(54!1053),,,,
11302,,,(1058!932),(1184!263),(1192!171),,,,,(1416!657),(1322!884),,,(1237!941),(1359!577),(53!1046),,,,
11303,,,(1058!933),(1180!263),(1192!171),,,,,(1416!657),(1320!885),,,(1237!941),(1360!577),(54!1048),,,,
11304,,,(1049!933),(1185!263),(1193!171),,,,,(1416!657),(1323!889),,,(1237!941),(1359!577),(55!1045),,,,
11305,,,(1058!933),(1185!263),(1192!171),,,,,(1416!657),(1323!884),,,(1237!941),(1360!577),(55!1042),,,,
11306,,,(1049!933),(1180!264),(1193!172),,,,,(1416!657),(1323!884),,,(1238!941),(1361!582),(57!1037),,,,
11307,,,(1049!933),(1188!264),(1192!171),,,,,(1416!657),(1322!884),,,(1238!941),(1361!577),(55!1035),,,,
11308,,,(1049!933),(1184!264),(1192!172),,,,,(1416!657),(1321!889),,,(1237!941),(1359!577),(55!1033),,,,
11309,,,(1049!933),(1180!264),(1192!172),,,,,(1416!657),(1321!889),,,(1238!941),(1361!582),(55!1030),,,,
11310,,,(1057!933),(1180!264),(1193!172),,,,,(1416!657),(1321!889),,,(1237!941),(1361!577),(55!1027),,,,
11311,,,(1057!933),(1184!263),(1193!171),,,,,(1416!657),(1323!884),,,(1237!941),(1361!577),(55!1025),,,,
11312,,,(1048!933),(1180!265),(1193!172),,,,,(1416!657),(1321!889),,,(1238!941),(1361!582),(54!1023),,,,
11313,,,(1047!933),(1181!265),(1192!171),,,,,(1419!657),(1321!889),,,(1237!941),(1360!577),(54!1021),,,,
11314,,,(1049!930),(1180!265),(1192!172),,,,,(1416!657),(1320!885),,,(1238!941),(1361!582),(54!1019),,,,
11315,,,(1055!934),(1184!264),(1192!171),,,,,(1416!657),(1321!885),,,(1237!941),(1361!577),(56!1016),,,,
11316,,,(1054!933),(1185!263),(1192!171),,,,,(1417!657),(1321!885),,,(1237!941),(1361!582),(57!1013),,,,
11317,,,(1051!933),(1184!264),(1192!171),,,,,(1417!657),(1321!886),,,(1237!941),(1361!582),(56!1016),,,,
11318,,,(1054!934),(1185!264),(1192!171),,,,,(1418!657),(1321!886),,,(1237!941),(1361!582),(57!1010),,,,
11319,,,(1054!933),(1185!264),(1192!173),,,,,(1416!657),(1321!884),,,(1237!941),(1361!581),(57!1007),,,,
11320,,,(1049!933),(1185!264),(1192!171),,,,,(1418!657),(1321!884),,,(1237!941),(1361!577),(56!1005),,,,
11321,,,(1052!934),(1184!264),(1193!172),,,,,(1416!657),(1322!885),,,(1237!941),(1361!577),(55!1002),,,,
11322,,,(1057!935),(1188!264),(1192!171),,,,,(1416!657),(1322!886),,,(1237!941),(1361!582),(55!999),,,,
11323,,,(1048!935),(1188!264),(1192!172),,,,,(1416!657),(1322!884),,,(1237!941),(1362!582),(54!996),,,,
11324,,,(1057!935),(1186!264),(1192!171),,,,,(1416!657),(1322!884),,,(1237!941),(1362!582),(53!993),,,,
11325,,,(1050!929),(1193!264),(1192!172),,,,,(1417!657),(1322!885),,,(1237!941),(1361!582),(53!991),,,,
11326,,,(1057!935),(1186!264),(1192!171),,,,,(1416!657),(1321!885),,,(1237!941),(1361!582),(54!987),,,,
11327,,,(1057!935),(1186!264),(1192!171),,,,,(1416!657),(1323!884),,,(1237!941),(1361!577),(54!985),,,,
11328,,,(1057!935),(1186!263),(1192!172),,,,,(1416!657),(1325!885),,,(1237!941),(1361!577),(55!980),,,,
11329,,,(1057!935),(1184!264),(1193!171),,,,,(1415!657),(1325!885),,,(1237!941),(1361!577),(55!978),,,,
11330,,,(1057!935),(1186!264),(1192!171),,,,,(1417!657),(1325!885),,,(1237!941),(1360!577),(55!976),,,,
11331,,,(1057!935),(1187!264),(1192!172),,,,,(1415!657),(1326!885),,,(1237!941),(1360!577),(54!974),,,,
11332,,,(1057!929),(1186!264),(1192!171),,,,,(1418!657),(1325!885),,,(1237!941),(1360!577),(53!971),,,,
11333,,,(1057!929),(1185!264),(1192!172),,,,,(1415!657),(1325!885),,,(1237!941),(1360!577),(52!968),,,,
11334,,,(1057!935),(1186!264),(1192!171),,,,,(1415!657),(1325!888),,,(1237!941),(1362!580),(51!964),,,,
11335,,,(1057!935),(1186!264),(1192!172),,,,,(1415!656),(1323!885),,,(1237!941),(1361!577),(50!967),,,,
11336,,,(1057!929),(1186!264),(1192!171),,,,,(1416!656),(1322!885),,,(1238!941),(1361!577),(51!959),,,,
11337,,,(1057!929),(1186!264),(1192!172),,,,,(1415!656),(1323!885),,,(1238!941),(1361!577),(54!955),,,,
11338,,,(1057!936),(1186!264),(1192!171),,,,,(1416!656),(1322!885),,,(1237!941),(1360!577),(54!952),,,,
11339,,,(1057!936),(1186!264),(1192!171),,,,,(1415!656),(1322!885),,,(1237!941),(1361!581),(55!951),,,,
11340,,,(1057!928),(1186!263),(1192!172),,,,,(1415!656),(1321!885),,,(1237!941),(1361!581),(54!951),,,,
11341,,,(1057!930),(1186!264),(1192!171),,,,,(1415!656),(1321!885),,,(1237!942),(1361!581),(53!944),,,,
11342,,,(1056!936),(1186!264),(1192!172),,,,,(1415!656),(1323!885),,,(1237!941),(1361!581),(52!940),,,,
11343,,,(1056!936),(1186!264),(1192!171),,,,,(1416!656),(1322!885),,,(1237!941),(1360!577),(53!938),,,,
11344,,,(1056!931),(1187!264),(1192!172),,,,,(1416!656),(1323!888),,,(1237!941),(1361!581),(51!935),,,,
11345,,,(1057!931),(1186!264),(1192!171),,,,,(1416!656),(1323!886),,,(1237!941),(1361!581),(49!933),,,,
11346,,,(1057!936),(1186!264),(1192!171),,,,,(1416!656),(1322!886),,,(1238!941),(1361!582),(50!930),,,,
11347,,,(1057!930),(1186!264),(1192!172),,,,,(1416!656),(1323!890),,,(1238!941),(1361!582),(50!926),,,,
11348,,,(1057!936),(1186!264),(1193!172),,,,,(1417!656),(1322!886),,,(1238!941),(1360!577),(50!924),,,,
11349,,,(1057!930),(1186!263),(1193!172),,,,,(1416!656),(1322!886),,,(1237!941),(1361!577),(53!922),,,,
11350,,,(1056!930),(1186!264),(1192!171),,,,,(1414!656),(1323!886),,,(1237!941),(1361!577),(55!919),,,,
11351,,,(1056!929),(1186!264),(1192!171),,,,,(1415!656),(1322!885),,,(1237!941),(1361!582),(56!921),,,,
11352,,,(1056!930),(1186!264),(1193!171),,,,,(1414!657),(1321!885),,,(1237!941),(1361!577),(57!913),,,,
11353,,,(1057!930),(1187!263),(1193!171),,,,,(1415!656),(1320!885),,,(1237!941),(1360!577),(57!909),,,,
11354,,,(1057!930),(1187!264),(1193!172),,,,,(1416!657),(1323!886),,,(1237!941),(1361!577),(57!905),,,,
11355,,,(1056!936),(1187!264),(1193!172),,,,,(1416!657),(1322!886),,,(1237!941),(1361!577),(56!902),,,,
11356,,,(1057!931),(1186!264),(1192!171),,,,,(1416!657),(1322!886),,,(1237!942),(1360!577),(56!897),,,,
11357,,,(1057!930),(1187!264),(1193!171),,,,,(1415!657),(1321!886),,,(1237!941),(1361!577),(57!892),,,,
11358,,,(1057!930),(1186!264),(1192!172),,,,,(1415!656),(1321!886),,,(1238!941),(1361!582),(60!889),,,,
11359,,,(1057!930),(1186!264),(1193!172),,,,,(1415!657),(1321!886),,,(1237!941),(1361!577),(58!887),,,,
11360,,,(1057!930),(1187!263),(1193!172),,,,,(1415!656),(1323!886),,,(1237!941),(1361!582),(57!884),,,,
11361,,,(1057!930),(1186!263),(1193!171),,,,,(1415!656),(1321!886),,,(1237!941),(1361!582),(56!882),,,,
11362,,,(1056!930),(1780!78),(1193!171),,,,,(1415!656),(1322!886),,,(1237!941),(1362!577),(57!881),,,,
11363,,,(1056!930),(1186!263),(1192!172),,,,,(1416!656),(1323!891),,,(1237!941),(1362!577),(56!878),,,,
11364,,,(1056!931),(1187!263),(1192!171),,,,,(1416!656),(1323!890),,,(1238!942),(1361!582),(56!876),,,,
11365,,,(1056!931),(1187!263),(1192!172),,,,,(1414!657),(1322!886),,,(1237!942),(1360!577),(55!873),,,,
11366,,,(1057!931),(1186!263),(1193!171),,,,,(1415!657),(1322!886),,,(1237!941),(1360!577),(55!872),,,,
11367,,,(1056!931),(1186!263),(1193!172),,,,,(1415!657),(1321!886),,,(1237!941),(1360!577),(56!873),,,,
11368,,,(1057!931),(1186!264),(1193!171),,,,,(1415!657),(1323!887),,,(1237!941),(1360!577),(54!866),,,,
11369,,,(1056!931),(1187!263),(1193!171),,,,,(1414!657),(1322!886),,,(1237!942),(1360!577),(56!868),,,,
11370,,,(1056!931),(1186!263),(1193!172),,,,,(1415!657),(1322!886),,,(1237!941),(1360!577),(56!866),,,,
11371,,,(1056!931),(1186!263),(1193!171),,,,,(1415!657),(1322!886),,,(1237!941),(1360!577),(54!861),,,,
11372,,,(1055!931),(1187!263),(1192!173),,,,,(1415!657),(1322!887),,,(1237!941),(1360!577),(51!862),,,,
11373,,,(1055!937),(1186!263),(1193!171),,,,,(1414!657),(1321!887),,,(1237!942),(1361!577),(49!856),,,,
11374,,,(1056!932),(1187!263),(1193!172),,,,,(1414!657),(1322!887),,,(1237!941),(1362!578),(49!853),,,,
11375,,,(1056!932),(1187!263),(1193!172),,,,,(1415!657),(1320!887),,,(1237!941),(1363!582),(49!852),,,,
11376,,,(1055!931),(1187!263),(1193!171),,,,,(1415!657),(1321!886),,,(1237!941),(1362!577),(49!850),,,,
11377,,,(1056!937),(1187!263),(1192!172),,,,,(1415!657),(1322!886),,,(1237!941),(1361!578),(49!849),,,,
11378,,,(1056!931),(1187!263),(1193!171),,,,,(1415!656),(1323!886),,,(1237!941),(1362!577),(49!848),,,,
11379,,,(1056!931),(1187!263),(1192!172),,,,,(1415!656),(1321!886),,,(1237!941),(1361!577),(50!846),,,,
11380,,,(1056!936),(1186!263),(1193!171),,,,,(1415!657),(1322!886),,,(1237!941),(1361!577),(52!845),,,,
11381,,,(1056!936),(1780!77),(1192!171),,,,,(1416!657),(1321!886),,,(1237!941),(1362!577),(53!846),,,,
11382,,,(1056!931),(1780!79),(1193!172),,,,,(1415!656),(1322!886),,,(1237!941),(1362!577),(54!838),,,,
11383,,,(1056!936),(1780!79),(1193!171),,,,,(1414!657),(1321!887),,,(1237!941),(1362!577),(54!838),,,,
11384,,,(1056!931),(1749!361),(1192!172),,,,,(1416!657),(1322!887),,,(1237!941),(1362!578),(53!837),,,,
11385,,,(1056!930),(1750!616),(1192!171),,,,,(1416!657),(1323!887),,,(1237!941),(1362!578),(54!842),,,,
11386,,,(1056!932),(1686!823),(1192!171),,,,,(1416!657),(1322!887),,,(1237!941),(1362!577),(54!836),,,,
11387,,,(1056!931),(1626!1228),(1192!171),,,,,(1416!657),(1322!887),,,(1237!941),(1362!578),(55!837),,,,
11388,,,(1056!931),(1627!1228),(1192!171),,,,,(1415!657),(1321!887),,,(1237!941),(1362!578),(54!831),,,,
11389,,,(1056!930),(1626!1228),(1192!171),,,,,(1415!657),(1322!887),,,(1237!942),(1362!578),(54!830),,,,
11390,,,(1056!931),(1627!1228),(1192!172),,,,,(1415!657),(1322!887),,,(1237!942),(1362!577),(54!828),,,,
11391,,,(1056!930),(1626!1229),(1192!171),,,,,(1415!657),(1323!892),,,(1237!942),(1362!577),(55!826),,,,
11392,,,(1056!930),(1627!1228),(1192!171),,,,,(1416!657),(1321!887),,,(1237!942),(1362!577),(55!824),,,,
11393,,,(1056!930),(1626!1228),(1192!171),,,,,(1415!657),(1321!887),,,(1238!942),(1362!577),(56!821),,,,
11394,,,(1056!931),(1626!1228),(1192!171),,,,,(1415!657),(1321!887),,,(1237!941),(1362!577),(56!818),,,,
11395,,,(1056!931),(1626!1228),(1192!171),,,,,(1416!657),(1320!889),,,(1237!942),(1362!577),(57!816),,,,
11396,,,(1056!931),(1626!1228),(1192!171),,,,,(1416!657),(1322!890),,,(1237!941),(1362!577),(57!815),,,,
11397,,,(1055!933),(1626!1228),(1192!171),,,,,(1415!657),(1323!891),,,(1237!941),(1362!577),(57!811),,,,
11398,,,(1055!934),(1626!1228),(1192!171),,,,,(1416!657),(1320!892),,,(1237!942),(1362!577),(57!808),,,,
11399,,,(1054!935),(1626!1228),(1193!172),,,,,(1414!657),(1320!892),,,(1237!942),(1362!577),(56!805),,,,
11400,,,(1050!936),(1626!1228),(1192!171),,,,,(1417!657),(1321!887),,,(1237!941),(1362!577),(56!802),,,,
11401,,,(1054!936),(1626!1228),(1192!171),,,,,(1416!657),(1319!887),,,(1237!942),(1362!577),(55!799),,,,
11402,,,(1050!936),(1627!1228),(1192!171),,,,,(1416!657),(1322!892),,,(1237!941),(1361!577),(54!797),,,,
11403,,,(1050!936),(1626!1228),(1192!172),,,,,(1416!657),(1320!886),,,(1237!941),(1360!577),(53!794),,,,
